Model,Sample_Index,Attack,Epsilon,MSE_Clean,MSE_Adversarial,Degradation_Ratio,Perturbation_Linf,Attack_Success
Adversarial-Training,17,Pilot-Contamination,0.1,0.03416827342593077,0.034026540090851334,0.995851902338973,0.5550280708710558,False
Adversarial-Training,17,Pilot-Contamination,0.5,0.03416827342593077,0.03398448886593475,0.9946211926571465,2.412729974150683,False
Adversarial-Training,17,Pilot-Contamination,1.0,0.03416827342593077,0.03422938836065757,1.001788645682062,4.2724922208686245,False
Adversarial-Training,17,Pilot-Contamination,2.0,0.03416827342593077,0.03592772066293672,1.05149359509839,8.360664421550693,False
Adversarial-Training,17,Pilot-Contamination,3.0,0.03416827342593077,0.04469434573469222,1.3080656776989226,13.923211308930401,False
Adversarial-Training,18,FGSM,0.1,0.014208060729662103,0.015392137347652733,1.0833383697128094,0.009999999776482582,False
Adversarial-Training,18,FGSM,0.5,0.014208060729662103,0.02117125042858171,1.4900872702762726,0.05000000074505806,False
Adversarial-Training,18,FGSM,1.0,0.014208060729662103,0.030748862124904502,2.164184311283963,0.10000000149011612,True
Adversarial-Training,18,FGSM,2.0,0.014208060729662103,0.05781948792725582,4.069484852816426,0.20000000298023224,True
Adversarial-Training,18,FGSM,3.0,0.014208060729662103,0.09519795853859797,6.700278127320615,0.30000001192092896,True
Adversarial-Training,18,BIM,0.1,0.014208060729662103,0.03142847338644261,2.2120171066575987,0.10000002384185791,True
Adversarial-Training,18,BIM,0.5,0.014208060729662103,0.0604554822114257,4.25501293679109,0.20000016689300537,True
Adversarial-Training,18,BIM,1.0,0.014208060729662103,0.0604554822114257,4.25501293679109,0.20000016689300537,True
Adversarial-Training,18,BIM,2.0,0.014208060729662103,0.0604554822114257,4.25501293679109,0.20000016689300537,True
Adversarial-Training,18,BIM,3.0,0.014208060729662103,0.0604554822114257,4.25501293679109,0.20000016689300537,True
Adversarial-Training,18,PGD,0.1,0.014208060729662103,0.03142611745335582,2.2118512900038256,0.10000002384185791,True
Adversarial-Training,18,PGD,0.5,0.014208060729662103,0.055429300352302924,3.901257279720337,0.5000001192092896,True
Adversarial-Training,18,PGD,1.0,0.014208060729662103,0.06416731549384107,4.51626134732654,1.0000001192092896,True
Adversarial-Training,18,PGD,2.0,0.014208060729662103,0.08536723555240239,6.00836646018704,2.0,True
Adversarial-Training,18,PGD,3.0,0.014208060729662103,0.1373767323445605,9.668929135259095,3.0,True
Adversarial-Training,18,Channel-Aware,0.1,0.014208060729662103,0.05816567407177208,4.0938503275355425,0.2340857833623886,True
Adversarial-Training,18,Channel-Aware,0.5,0.014208060729662103,0.05812737915722609,4.091155032570619,0.23482659459114075,True
Adversarial-Training,18,Channel-Aware,1.0,0.014208060729662103,0.058151026122458954,4.092819367041226,0.2353983074426651,True
Adversarial-Training,18,Channel-Aware,2.0,0.014208060729662103,0.058077192370117554,4.087622756909398,0.23583295941352844,True
Adversarial-Training,18,Channel-Aware,3.0,0.014208060729662103,0.05819359286781265,4.095815324488454,0.2349364012479782,True
Adversarial-Training,18,Pilot-Contamination,0.1,0.014208060729662103,0.01431601402767515,1.0075980318543878,0.5002924556091489,False
Adversarial-Training,18,Pilot-Contamination,0.5,0.014208060729662103,0.014819839553867968,1.043058573287814,2.4529147791626413,False
Adversarial-Training,18,Pilot-Contamination,1.0,0.014208060729662103,0.015233014205492038,1.0721388721044909,5.135355233940305,False
Adversarial-Training,18,Pilot-Contamination,2.0,0.014208060729662103,0.017309012183982335,1.2182529701499931,10.03127956797617,False
Adversarial-Training,18,Pilot-Contamination,3.0,0.014208060729662103,0.018289722355708297,1.2872778842734622,16.548878643995508,False
Adversarial-Training,19,FGSM,0.1,0.07750876550327326,0.08030589236124351,1.0360878778007647,0.009999999776482582,False
Adversarial-Training,19,FGSM,0.5,0.07750876550327326,0.09236742385523648,1.1917029416671037,0.05000000074505806,False
Adversarial-Training,19,FGSM,1.0,0.07750876550327326,0.10937383523983588,1.4111156916209293,0.10000000149011612,False
Adversarial-Training,19,FGSM,2.0,0.07750876550327326,0.14978799744248217,1.9325297786629887,0.20000000298023224,True
Adversarial-Training,19,FGSM,3.0,0.07750876550327326,0.19860761761501,2.562389122384134,0.30000001192092896,True
Adversarial-Training,19,BIM,0.1,0.07750876550327326,0.10985794052223408,1.4173615049719077,0.10000038146972656,False
Adversarial-Training,19,BIM,0.5,0.07750876550327326,0.15196677493146066,1.9606398572435393,0.20000457763671875,True
Adversarial-Training,19,BIM,1.0,0.07750876550327326,0.15196677493146066,1.9606398572435393,0.20000457763671875,True
Adversarial-Training,19,BIM,2.0,0.07750876550327326,0.15196677493146066,1.9606398572435393,0.20000457763671875,True
Adversarial-Training,19,BIM,3.0,0.07750876550327326,0.15196677493146066,1.9606398572435393,0.20000457763671875,True
Adversarial-Training,19,PGD,0.1,0.07750876550327326,0.10982300137081732,1.416910728196018,0.10000038146972656,False
Adversarial-Training,19,PGD,0.5,0.07750876550327326,0.14269537299664514,1.8410223936622883,0.5000002384185791,True
Adversarial-Training,19,PGD,1.0,0.07750876550327326,0.14352589766455745,1.8517376290620475,1.0000001192092896,True
Adversarial-Training,19,PGD,2.0,0.07750876550327326,0.14036829473651083,1.8109989731494684,2.000000238418579,True
Adversarial-Training,19,PGD,3.0,0.07750876550327326,0.17809486091659027,2.2977383236618465,3.000000238418579,True
Adversarial-Training,19,Channel-Aware,0.1,0.07750876550327326,0.15111949099128563,1.9497083976250882,0.23783661425113678,True
Adversarial-Training,19,Channel-Aware,0.5,0.07750876550327326,0.15104978839552569,1.9488091110049575,0.23567695915699005,True
Adversarial-Training,19,Channel-Aware,1.0,0.07750876550327326,0.1509256045712879,1.9472069202923141,0.2364136129617691,True
Adversarial-Training,19,Channel-Aware,2.0,0.07750876550327326,0.15082148361963837,1.9458635760786185,0.23846492171287537,True
Adversarial-Training,19,Channel-Aware,3.0,0.07750876550327326,0.15083067102953784,1.9459821098965655,0.23686005175113678,True
Adversarial-Training,19,Pilot-Contamination,0.1,0.07750876550327326,0.07740759427902709,0.9986947124807206,0.4418596616991393,False
Adversarial-Training,19,Pilot-Contamination,0.5,0.07750876550327326,0.07800174159673966,1.0063602624847066,2.414791986993811,False
Adversarial-Training,19,Pilot-Contamination,1.0,0.07750876550327326,0.0752729670970565,0.9711542508553779,4.85949753439584,False
Adversarial-Training,19,Pilot-Contamination,2.0,0.07750876550327326,0.07673134855305071,0.9899699479771779,9.922799217220795,False
Adversarial-Training,19,Pilot-Contamination,3.0,0.07750876550327326,0.074652438686757,0.9631483381528553,15.809944936173876,False
Adversarial-Training,20,FGSM,0.1,0.03480477119852047,0.03700981795140626,1.0633547262905014,0.009999999776482582,False
Adversarial-Training,20,FGSM,0.5,0.03480477119852047,0.04711061387990512,1.353567693670337,0.05000000074505806,False
Adversarial-Training,20,FGSM,1.0,0.03480477119852047,0.06265357192778762,1.8001431921624294,0.10000000149011612,True
Adversarial-Training,20,FGSM,2.0,0.03480477119852047,0.10339626601027144,2.970749769349633,0.20000000298023224,True
Adversarial-Training,20,FGSM,3.0,0.03480477119852047,0.15690069369473653,4.508022558165999,0.30000001192092896,True
Adversarial-Training,20,BIM,0.1,0.03480477119852047,0.06322029446863794,1.8164260902058567,0.10000014305114746,True
Adversarial-Training,20,BIM,0.5,0.03480477119852047,0.10571445636933077,3.0373553029943388,0.20000457763671875,True
Adversarial-Training,20,BIM,1.0,0.03480477119852047,0.10571445636933077,3.0373553029943388,0.20000457763671875,True
Adversarial-Training,20,BIM,2.0,0.03480477119852047,0.10571445636933077,3.0373553029943388,0.20000457763671875,True
Adversarial-Training,20,BIM,3.0,0.03480477119852047,0.10571445636933077,3.0373553029943388,0.20000457763671875,True
Adversarial-Training,20,PGD,0.1,0.03480477119852047,0.0631910960598253,1.8155871704886115,0.10000014305114746,True
Adversarial-Training,20,PGD,0.5,0.03480477119852047,0.09872239171383776,2.836461448079693,0.5000001192092896,True
Adversarial-Training,20,PGD,1.0,0.03480477119852047,0.10790965223577229,3.1004269966400315,1.0000001192092896,True
Adversarial-Training,20,PGD,2.0,0.03480477119852047,0.12313924309244349,3.5379989252070727,2.000000238418579,True
Adversarial-Training,20,PGD,3.0,0.03480477119852047,0.13706149197757309,3.9380087056397457,3.000000238418579,True
Adversarial-Training,20,Channel-Aware,0.1,0.03480477119852047,0.10499431946846186,3.0166645506615226,0.2376946657896042,True
Adversarial-Training,20,Channel-Aware,0.5,0.03480477119852047,0.10511328433581472,3.020082612704635,0.236596941947937,True
Adversarial-Training,20,Channel-Aware,1.0,0.03480477119852047,0.1050386283348453,3.0179376194063425,0.23723827302455902,True
Adversarial-Training,20,Channel-Aware,2.0,0.03480477119852047,0.10480663007647045,3.0112719166769217,0.23656371235847473,True
Adversarial-Training,20,Channel-Aware,3.0,0.03480477119852047,0.10493606542063802,3.014990813245133,0.24063542485237122,True
Adversarial-Training,20,Pilot-Contamination,0.1,0.03480477119852047,0.03472546562122502,0.9977214165022633,0.4730040258108231,False
Adversarial-Training,20,Pilot-Contamination,0.5,0.03480477119852047,0.03456043076750325,0.9929796857556241,2.3211934897062223,False
Adversarial-Training,20,Pilot-Contamination,1.0,0.03480477119852047,0.037262724923325906,1.070621171757909,5.1402712173606195,False
Adversarial-Training,20,Pilot-Contamination,2.0,0.03480477119852047,0.040831554909596446,1.1731596991889484,10.544359319178147,False
Adversarial-Training,20,Pilot-Contamination,3.0,0.03480477119852047,0.05394482113889375,1.5499260383354254,12.682117244286086,True
Adversarial-Training,21,FGSM,0.1,0.0604128002363154,0.0633414502935136,1.048477310201518,0.009999999776482582,False
Adversarial-Training,21,FGSM,0.5,0.0604128002363154,0.07618545475327086,1.261081334671757,0.05000000074505806,False
Adversarial-Training,21,FGSM,1.0,0.0604128002363154,0.09473439410329486,1.5681179109845007,0.10000000149011612,True
Adversarial-Training,21,FGSM,2.0,0.0604128002363154,0.14024471140358397,2.321440338057363,0.20000000298023224,True
Adversarial-Training,21,FGSM,3.0,0.0604128002363154,0.197119785624006,3.262881125406155,0.30000001192092896,True
Adversarial-Training,21,BIM,0.1,0.0604128002363154,0.09509943969247972,1.5741604315721398,0.10000002384185791,True
Adversarial-Training,21,BIM,0.5,0.0604128002363154,0.1416614811784491,2.3448918213410908,0.20000457763671875,True
Adversarial-Training,21,BIM,1.0,0.0604128002363154,0.1416614811784491,2.3448918213410908,0.20000457763671875,True
Adversarial-Training,21,BIM,2.0,0.0604128002363154,0.1416614811784491,2.3448918213410908,0.20000457763671875,True
Adversarial-Training,21,BIM,3.0,0.0604128002363154,0.1416614811784491,2.3448918213410908,0.20000457763671875,True
Adversarial-Training,21,PGD,0.1,0.0604128002363154,0.09505659596566714,1.5734512486399632,0.10000002384185791,True
Adversarial-Training,21,PGD,0.5,0.0604128002363154,0.1304049421210324,2.1585647679122686,0.5000001192092896,True
Adversarial-Training,21,PGD,1.0,0.0604128002363154,0.14031097509739815,2.322537186631754,1.000000238418579,True
Adversarial-Training,21,PGD,2.0,0.0604128002363154,0.1494515874040082,2.4738397627556044,2.000000238418579,True
Adversarial-Training,21,PGD,3.0,0.0604128002363154,0.157419882873691,2.6057372321414527,3.000000238418579,True
Adversarial-Training,21,Channel-Aware,0.1,0.0604128002363154,0.141200255057412,2.337257245237468,0.2387656420469284,True
Adversarial-Training,21,Channel-Aware,0.5,0.0604128002363154,0.14125496708318933,2.3381628815523436,0.23483413457870483,True
Adversarial-Training,21,Channel-Aware,1.0,0.0604128002363154,0.14138083953964908,2.3402464210666087,0.23798643052577972,True
Adversarial-Training,21,Channel-Aware,2.0,0.0604128002363154,0.14122254703190545,2.337626239463961,0.23583799600601196,True
Adversarial-Training,21,Channel-Aware,3.0,0.0604128002363154,0.14115729785542852,2.336546183975361,0.2332470566034317,True
Adversarial-Training,21,Pilot-Contamination,0.1,0.0604128002363154,0.06041913253935322,1.0001048172409333,0.4262433291163282,False
Adversarial-Training,21,Pilot-Contamination,0.5,0.0604128002363154,0.06057434858682791,1.0026740748629526,2.3885259244556254,False
Adversarial-Training,21,Pilot-Contamination,1.0,0.0604128002363154,0.06121923559869626,1.0133487499209828,4.842820222579638,False
Adversarial-Training,21,Pilot-Contamination,2.0,0.0604128002363154,0.058994466166909364,0.9765226232874826,8.512448792174053,False
Adversarial-Training,21,Pilot-Contamination,3.0,0.0604128002363154,0.06758066158048237,1.1186480566391328,16.566439468129875,False
Adversarial-Training,22,FGSM,0.1,0.014985825315695296,0.01637643173482705,1.0927947837264134,0.009999999776482582,False
Adversarial-Training,22,FGSM,0.5,0.014985825315695296,0.023075834500038493,1.539844086923273,0.05000000074505806,True
Adversarial-Training,22,FGSM,1.0,0.014985825315695296,0.03405649248751684,2.272580373124196,0.10000000149011612,True
Adversarial-Training,22,FGSM,2.0,0.014985825315695296,0.06479331775716332,4.32364026619892,0.20000000298023224,True
Adversarial-Training,22,FGSM,3.0,0.014985825315695296,0.10740642402391432,7.167201122478251,0.30000001192092896,True
Adversarial-Training,22,BIM,0.1,0.014985825315695296,0.03500919002802741,2.336153617869867,0.10000002384185791,True
Adversarial-Training,22,BIM,0.5,0.014985825315695296,0.0683321731032119,4.559787109732601,0.20000016689300537,True
Adversarial-Training,22,BIM,1.0,0.014985825315695296,0.0683321731032119,4.559787109732601,0.20000016689300537,True
Adversarial-Training,22,BIM,2.0,0.014985825315695296,0.0683321731032119,4.559787109732601,0.20000016689300537,True
Adversarial-Training,22,BIM,3.0,0.014985825315695296,0.0683321731032119,4.559787109732601,0.20000016689300537,True
Adversarial-Training,22,PGD,0.1,0.014985825315695296,0.034866481992071756,2.3266307498963434,0.10000002384185791,True
Adversarial-Training,22,PGD,0.5,0.014985825315695296,0.060222048257166934,4.018600710238749,0.5000001192092896,True
Adversarial-Training,22,PGD,1.0,0.014985825315695296,0.06603636767953362,4.4065886454962815,1.0000001192092896,True
Adversarial-Training,22,PGD,2.0,0.014985825315695296,0.08785026245537851,5.862223841844011,2.0,True
Adversarial-Training,22,PGD,3.0,0.014985825315695296,0.09811420962099685,6.547134212103596,3.0,True
Adversarial-Training,22,Channel-Aware,0.1,0.014985825315695296,0.06640385323844296,4.431110855729472,0.24213267862796783,True
Adversarial-Training,22,Channel-Aware,0.5,0.014985825315695296,0.06636868436349233,4.428764046380653,0.2354907989501953,True
Adversarial-Training,22,Channel-Aware,1.0,0.014985825315695296,0.06647789747950927,4.436051807562719,0.23543782532215118,True
Adversarial-Training,22,Channel-Aware,2.0,0.014985825315695296,0.06630521615594767,4.424528830354334,0.2355850636959076,True
Adversarial-Training,22,Channel-Aware,3.0,0.014985825315695296,0.0663313678024101,4.426273922527204,0.23478005826473236,True
Adversarial-Training,22,Pilot-Contamination,0.1,0.014985825315695296,0.015145094896150317,1.0106280152810945,0.4484263733026144,False
Adversarial-Training,22,Pilot-Contamination,0.5,0.014985825315695296,0.01523985977728189,1.016951649724659,2.7187009651028933,False
Adversarial-Training,22,Pilot-Contamination,1.0,0.014985825315695296,0.01560681687806832,1.0414385960927113,4.397682184723815,False
Adversarial-Training,22,Pilot-Contamination,2.0,0.014985825315695296,0.016080994549960616,1.0730803416691574,13.155750349586405,False
Adversarial-Training,22,Pilot-Contamination,3.0,0.014985825315695296,0.019918045128003787,1.3291256709860861,14.546132590344609,False
Adversarial-Training,23,FGSM,0.1,0.02605838348038902,0.02775117892021242,1.0649616443436472,0.009999999776482582,False
Adversarial-Training,23,FGSM,0.5,0.02605838348038902,0.03562597935414512,1.3671599921367519,0.05000000074505806,False
Adversarial-Training,23,FGSM,1.0,0.02605838348038902,0.04794579569603182,1.8399374516886204,0.10000000149011612,True
Adversarial-Training,23,FGSM,2.0,0.02605838348038902,0.08075116047642772,3.0988553275838964,0.20000000298023224,True
Adversarial-Training,23,FGSM,3.0,0.02605838348038902,0.12430891795046264,4.770400207058694,0.30000001192092896,True
Adversarial-Training,23,BIM,0.1,0.02605838348038902,0.04910421837107219,1.8843923456735898,0.10000014305114746,True
Adversarial-Training,23,BIM,0.5,0.02605838348038902,0.0850950114310954,3.265552197247234,0.20000457763671875,True
Adversarial-Training,23,BIM,1.0,0.02605838348038902,0.0850950114310954,3.265552197247234,0.20000457763671875,True
Adversarial-Training,23,BIM,2.0,0.02605838348038902,0.0850950114310954,3.265552197247234,0.20000457763671875,True
Adversarial-Training,23,BIM,3.0,0.02605838348038902,0.0850950114310954,3.265552197247234,0.20000457763671875,True
Adversarial-Training,23,PGD,0.1,0.02605838348038902,0.049006675404512666,1.8806490986439752,0.10000014305114746,True
Adversarial-Training,23,PGD,0.5,0.02605838348038902,0.07631522380580943,2.9286246348796974,0.5000001192092896,True
Adversarial-Training,23,PGD,1.0,0.02605838348038902,0.07729579865905661,2.9662545536344482,1.000000238418579,True
Adversarial-Training,23,PGD,2.0,0.02605838348038902,0.0956439751852823,3.670372540847052,2.000000238418579,True
Adversarial-Training,23,PGD,3.0,0.02605838348038902,0.12242795429022532,4.69821753841185,3.000000238418579,True
Adversarial-Training,23,Channel-Aware,0.1,0.02605838348038902,0.08313049629767892,3.1901632102482926,0.23705512285232544,True
Adversarial-Training,23,Channel-Aware,0.5,0.02605838348038902,0.08308453280846921,3.18839934453328,0.23935453593730927,True
Adversarial-Training,23,Channel-Aware,1.0,0.02605838348038902,0.08318360034032168,3.192201097313802,0.2395883947610855,True
Adversarial-Training,23,Channel-Aware,2.0,0.02605838348038902,0.08318416512711,3.1922227712134412,0.2336040884256363,True
Adversarial-Training,23,Channel-Aware,3.0,0.02605838348038902,0.08310184114235655,3.18906355817878,0.2381141185760498,True
Adversarial-Training,23,Pilot-Contamination,0.1,0.02605838348038902,0.02593740437226044,0.9953573824631282,0.5099075358368682,False
Adversarial-Training,23,Pilot-Contamination,0.5,0.02605838348038902,0.02752089511550953,1.0561244190845975,2.3304961479528137,False
Adversarial-Training,23,Pilot-Contamination,1.0,0.02605838348038902,0.02548157999658425,0.977864955274802,4.922654357939606,False
Adversarial-Training,23,Pilot-Contamination,2.0,0.02605838348038902,0.03135021396571191,1.2030759309880217,9.838680601616558,False
Adversarial-Training,23,Pilot-Contamination,3.0,0.02605838348038902,0.0327394345570722,1.2563877794534413,15.970669115657328,False
Adversarial-Training,24,FGSM,0.1,0.03977054857088963,0.042096950959066036,1.05849560722125,0.009999999776482582,False
Adversarial-Training,24,FGSM,0.5,0.03977054857088963,0.05250399001156497,1.3201726377492233,0.05000000074505806,False
Adversarial-Training,24,FGSM,1.0,0.03977054857088963,0.06798857733182255,1.70952073267572,0.10000000149011612,True
Adversarial-Training,24,FGSM,2.0,0.03977054857088963,0.10720074439391192,2.695480657070402,0.20000000298023224,True
Adversarial-Training,24,FGSM,3.0,0.03977054857088963,0.15735732026827506,3.95662936325334,0.30000001192092896,True
Adversarial-Training,24,BIM,0.1,0.03977054857088963,0.06830665009739212,1.717518428885583,0.10000014305114746,True
Adversarial-Training,24,BIM,0.5,0.03977054857088963,0.10857692449710377,2.730083652317975,0.20000457763671875,True
Adversarial-Training,24,BIM,1.0,0.03977054857088963,0.10857692449710377,2.730083652317975,0.20000457763671875,True
Adversarial-Training,24,BIM,2.0,0.03977054857088963,0.10857692449710377,2.730083652317975,0.20000457763671875,True
Adversarial-Training,24,BIM,3.0,0.03977054857088963,0.10857692449710377,2.730083652317975,0.20000457763671875,True
Adversarial-Training,24,PGD,0.1,0.03977054857088963,0.0682687000320299,1.7165642035423094,0.10000014305114746,True
Adversarial-Training,24,PGD,0.5,0.03977054857088963,0.10258472960088974,2.579414498596518,0.5000001192092896,True
Adversarial-Training,24,PGD,1.0,0.03977054857088963,0.1083364142301003,2.724036205761517,1.0000001192092896,True
Adversarial-Training,24,PGD,2.0,0.03977054857088963,0.10798229741121179,2.715132209422183,2.000000238418579,True
Adversarial-Training,24,PGD,3.0,0.03977054857088963,0.1428070737749498,3.5907745531948376,3.000000238418579,True
Adversarial-Training,24,Channel-Aware,0.1,0.03977054857088963,0.10755328486069858,2.704345017242811,0.23410044610500336,True
Adversarial-Training,24,Channel-Aware,0.5,0.03977054857088963,0.10766849605793619,2.7072419146047433,0.23410867154598236,True
Adversarial-Training,24,Channel-Aware,1.0,0.03977054857088963,0.10762377377494702,2.706117407033281,0.24079401791095734,True
Adversarial-Training,24,Channel-Aware,2.0,0.03977054857088963,0.1076477655368161,2.7067206615201114,0.24680425226688385,True
Adversarial-Training,24,Channel-Aware,3.0,0.03977054857088963,0.10765273612870216,2.706845643248166,0.2327170968055725,True
Adversarial-Training,24,Pilot-Contamination,0.1,0.03977054857088963,0.03986964494280459,1.0024917024148743,0.5025549571826784,False
Adversarial-Training,24,Pilot-Contamination,0.5,0.03977054857088963,0.0407993271429821,1.0258678496792346,2.219712626937349,False
Adversarial-Training,24,Pilot-Contamination,1.0,0.03977054857088963,0.04144757372771777,1.0421675138284527,4.802406251132987,False
Adversarial-Training,24,Pilot-Contamination,2.0,0.03977054857088963,0.03980310721154058,1.0008186620959707,9.630431986599266,False
Adversarial-Training,24,Pilot-Contamination,3.0,0.03977054857088963,0.053798872445342094,1.352731465331625,16.611173581269792,False
Adversarial-Training,25,FGSM,0.1,0.009843476183327003,0.010940507219976123,1.1114475228280924,0.009999999776482582,False
Adversarial-Training,25,FGSM,0.5,0.009843476183327003,0.01664200170136673,1.6906630738392143,0.05000000074505806,True
Adversarial-Training,25,FGSM,1.0,0.009843476183327003,0.026706414268616502,2.7131080292399288,0.10000000149011612,True
Adversarial-Training,25,FGSM,2.0,0.009843476183327003,0.056538244997716994,5.743727515029918,0.20000000298023224,True
Adversarial-Training,25,FGSM,3.0,0.009843476183327003,0.0991599045570726,10.073667341729422,0.30000001192092896,True
Adversarial-Training,25,BIM,0.1,0.009843476183327003,0.027284683331383622,2.771854457025938,0.10000002384185791,True
Adversarial-Training,25,BIM,0.5,0.009843476183327003,0.05880632304716823,5.974141853136707,0.2000000774860382,True
Adversarial-Training,25,BIM,1.0,0.009843476183327003,0.05880632304716823,5.974141853136707,0.2000000774860382,True
Adversarial-Training,25,BIM,2.0,0.009843476183327003,0.05880632304716823,5.974141853136707,0.2000000774860382,True
Adversarial-Training,25,BIM,3.0,0.009843476183327003,0.05880632304716823,5.974141853136707,0.2000000774860382,True
Adversarial-Training,25,PGD,0.1,0.009843476183327003,0.02726092731694158,2.7694410804911036,0.10000002384185791,True
Adversarial-Training,25,PGD,0.5,0.009843476183327003,0.05345548113888549,5.430549141717742,0.5000001192092896,True
Adversarial-Training,25,PGD,1.0,0.009843476183327003,0.055988050896649676,5.687833226181103,1.0000001192092896,True
Adversarial-Training,25,PGD,2.0,0.009843476183327003,0.06179770536216633,6.278036763764413,2.0,True
Adversarial-Training,25,PGD,3.0,0.009843476183327003,0.10202782202493328,10.365019442801032,3.0,True
Adversarial-Training,25,Channel-Aware,0.1,0.009843476183327003,0.05631845879443878,5.721399406627473,0.23669475317001343,True
Adversarial-Training,25,Channel-Aware,0.5,0.009843476183327003,0.05630867122271531,5.720405085968675,0.23642954230308533,True
Adversarial-Training,25,Channel-Aware,1.0,0.009843476183327003,0.0564353743239616,5.733276870172399,0.23966600000858307,True
Adversarial-Training,25,Channel-Aware,2.0,0.009843476183327003,0.05633618695073498,5.72320041228503,0.23654983937740326,True
Adversarial-Training,25,Channel-Aware,3.0,0.009843476183327003,0.05647485648741139,5.737287868189205,0.2358018457889557,True
Adversarial-Training,25,Pilot-Contamination,0.1,0.009843476183327003,0.009869104828958338,1.0026036173760184,0.420107497231183,False
Adversarial-Training,25,Pilot-Contamination,0.5,0.009843476183327003,0.010049669637306228,1.020947219268786,2.34392204172977,False
Adversarial-Training,25,Pilot-Contamination,1.0,0.009843476183327003,0.009683634635550947,0.9837616767898725,5.228045103262081,False
Adversarial-Training,25,Pilot-Contamination,2.0,0.009843476183327003,0.013587581436445529,1.3803641298447327,9.465071089266878,False
Adversarial-Training,25,Pilot-Contamination,3.0,0.009843476183327003,0.012852415090438185,1.3056784870580334,14.723780956545308,False
Adversarial-Training,26,FGSM,0.1,0.03560144807214928,0.03786814934118929,1.0636687941582137,0.009999999776482582,False
Adversarial-Training,26,FGSM,0.5,0.03560144807214928,0.04813752555938898,1.3521226850614139,0.05000000074505806,False
Adversarial-Training,26,FGSM,1.0,0.03560144807214928,0.06365716620786045,1.7880499152409177,0.10000000149011612,True
Adversarial-Training,26,FGSM,2.0,0.03560144807214928,0.10354176888567392,2.908358353172544,0.20000000298023224,True
Adversarial-Training,26,FGSM,3.0,0.03560144807214928,0.1548400426689302,4.349262489411499,0.30000001192092896,True
Adversarial-Training,26,BIM,0.1,0.03560144807214928,0.06407076830308427,1.7996674790654457,0.10000014305114746,True
Adversarial-Training,26,BIM,0.5,0.03560144807214928,0.10522983488888642,2.9557740088445126,0.20000457763671875,True
Adversarial-Training,26,BIM,1.0,0.03560144807214928,0.10522983488888642,2.9557740088445126,0.20000457763671875,True
Adversarial-Training,26,BIM,2.0,0.03560144807214928,0.10522983488888642,2.9557740088445126,0.20000457763671875,True
Adversarial-Training,26,BIM,3.0,0.03560144807214928,0.10522983488888642,2.9557740088445126,0.20000457763671875,True
Adversarial-Training,26,PGD,0.1,0.03560144807214928,0.06405036344838377,1.7990943323030122,0.10000014305114746,True
Adversarial-Training,26,PGD,0.5,0.03560144807214928,0.09584561886434426,2.6921831569914003,0.5000002384185791,True
Adversarial-Training,26,PGD,1.0,0.03560144807214928,0.10219158904111104,2.8704334956828537,1.0000001192092896,True
Adversarial-Training,26,PGD,2.0,0.03560144807214928,0.11557035330729495,3.246226194875053,2.000000238418579,True
Adversarial-Training,26,PGD,3.0,0.03560144807214928,0.15458903695292353,4.342212053836576,3.000000238418579,True
Adversarial-Training,26,Channel-Aware,0.1,0.03560144807214928,0.10424284606344386,2.928050731312589,0.2341357171535492,True
Adversarial-Training,26,Channel-Aware,0.5,0.03560144807214928,0.10435494261835773,2.9311993828698713,0.2396463304758072,True
Adversarial-Training,26,Channel-Aware,1.0,0.03560144807214928,0.10439455328684415,2.932311996840127,0.24058106541633606,True
Adversarial-Training,26,Channel-Aware,2.0,0.03560144807214928,0.1042500374929857,2.928252729543876,0.23818206787109375,True
Adversarial-Training,26,Channel-Aware,3.0,0.03560144807214928,0.10455587215715266,2.9368432414676375,0.23568452894687653,True
Adversarial-Training,26,Pilot-Contamination,0.1,0.03560144807214928,0.03577945183100858,1.0049999022089933,0.44319811381095586,False
Adversarial-Training,26,Pilot-Contamination,0.5,0.03560144807214928,0.03561864678004323,1.0004830901220392,2.435003859489865,False
Adversarial-Training,26,Pilot-Contamination,1.0,0.03560144807214928,0.038457028010567725,1.0802096569957316,4.283442750842802,False
Adversarial-Training,26,Pilot-Contamination,2.0,0.03560144807214928,0.03809242592977631,1.0699684420863684,8.308738377502609,False
Adversarial-Training,26,Pilot-Contamination,3.0,0.03560144807214928,0.04034226380842211,1.1331635647703198,13.512459133093197,False
Adversarial-Training,27,FGSM,0.1,0.04690327088116248,0.04946870582866045,1.0546962908833786,0.009999999776482582,False
Adversarial-Training,27,FGSM,0.5,0.04690327088116248,0.06094744232468558,1.299428401893472,0.05000000074505806,False
Adversarial-Training,27,FGSM,1.0,0.04690327088116248,0.07796949365745696,1.6623466166145664,0.10000000149011612,True
Adversarial-Training,27,FGSM,2.0,0.04690327088116248,0.12057509706519763,2.5707183059939553,0.20000000298023224,True
Adversarial-Training,27,FGSM,3.0,0.04690327088116248,0.1740962998585322,3.7118157558698877,0.30000001192092896,True
Adversarial-Training,27,BIM,0.1,0.04690327088116248,0.07851643815612461,1.6740077329587426,0.10000002384185791,True
Adversarial-Training,27,BIM,0.5,0.04690327088116248,0.12267017775733746,2.615386420877629,0.20000457763671875,True
Adversarial-Training,27,BIM,1.0,0.04690327088116248,0.12267017775733746,2.615386420877629,0.20000457763671875,True
